logPeff
-6.0915151
-5.9100947
-6.5686364
-6.9208188
-5.6143937
-6.3010302
-5.4907975
-5.9546771
-5.7423215
-6.1739254
-5.7878122
-6.6575775
-5.5718651
-6.0861859
-5.5058455
-6.0809221
-5.5670309
-6.4317985
-6.031517
-5.9507818
-5.4497719
-5.406714
-6.9586072
-6.3279023
-6.9208188
-6.7447276
-7.6989698
-7.154902
-4.8696661
-5.9355421
-6.318759
-6.3979402
-6.167491
-6.4089355
-6.1023731
-5.2865095
-5.7235384
-5.4388986
-6.7447276
-6.5686364
-5.5638375
-6.4436975
-5.696804
-5.0639892
-7.3010302
-6.6197886
-6.1870866
-6.6777806
-5.5361071
-5.8961964
-5.9430952
-5.6903696
-6.1739254
-7.154902
-6.5086384
-6.0132284
-5.9956784
-5.7471471
-5.9829664
-5.8041005
-6.7447276
-5.7351823
-6.6197886
-7.221849
-6.1487417
-5.9665761
-5.5883803
-5.5114493
-5.2494917
-6.318759
-5.6536469
-5.3625102
-5.5767541
-5.6003261
-5.5985994
-7.3010302
-7.154902
-5.7495799
-5.7212462
-5.4989409
-5.8268137
-6.2596374
-5.5157003
-6.6989698
-6.167491
-7.0
-5.6575775
-5.6090651
-5.6819367
-6.8239088
-5.306273
-5.7904849
-5.6925039
-7.0
-6.3872161
-5.2262135
-5.2448878
-5.2958493
-5.2006593
-5.7281585
-5.4225082
-5.5199928
-5.4461169
-5.4134126
-5.2313619
-5.9625735
-6.036212
-5.4659739
-7.6989698
-5.8569851
-6.6777806
-6.7958798
-5.4867826
-5.9746943
-5.1911139
-7.5228786
-4.9259152
-6.3372421
-5.6345119
-5.725842
-6.1366773
-6.4436975
-5.1536627
-5.2125397
-5.6595559
-5.4078231
-6.0457573
-5.1438756
-5.7166986
-5.3585258
-5.801343
-6.4685211
-6.221849
-6.6382723
-5.6055484
-5.3726339
-5.4762535
-5.8181562
-6.0132284
-6.4202166
-5.5590911
-7.09691
-5.4001169
-6.2839966
-5.3233066
-6.6020598
-5.5030704
-6.6989698
-5.545155
-5.8477116
-6.8860564
-6.8239088
-5.8894105
-5.4134126
-5.6270881
-5.1999707
-5.8356471
-6.6382723
-5.6497521
-7.0
-6.4436975
-5.1726308
-6.2757239
-5.6946487
-6.6575775
-5.5968795
-5.8356471
-6.5686364
-5.8446641
-5.3535962
-5.2313619
-5.9172144
-5.6108341
-5.6234231
-5.9281182
-6.070581
-7.5228786
-5.6197886
-5.5376019
-6.318759
-5.7695513
-6.5686364
-7.2218485
-6.036212
-5.7235384
-7.09691
-5.1931419
-6.4089355
-6.1307683
-6.7958798
-6.004365
-5.8041005
-5.7878122
-5.1694112
-5.7721133
-7.6989698
-5.6798539
-5.9100947
-6.6197886
-6.124939
-5.4045038
-6.7695513
-5.939302
-6.4559321
-5.3625102
-6.3979402
-6.3467875
-5.779892
-6.2076082
-6.3872161
-5.0915151
-6.070581
-7.3010302
-6.1426673
-5.5331326
-6.5528421
-5.879426
-7.0
-5.9100947
-5.7328281
-5.9625735
-6.4559321
-5.9546771
-5.5951662
-6.3372421
-5.4921441
-7.154902
-5.368556
-7.0457573
-6.0087738
-6.7212462
-6.8860564
-7.6989698
-5.5301781
-5.8356471
-5.6345119
-6.3872161
-5.5331326
-5.0254884
-6.6197886
-7.2218485
-5.2335873
-7.09691
-5.6635404
-5.3851027
-5.879426
-5.9281182
-5.1090202
-7.154902
-5.4921441
-5.1611509
-5.2831621
-5.5497508
-5.9665761
-5.9913998
-5.0783134
-6.167491
-4.8404326
-6.2441254
-6.4436975
-4.7886124
-5.0904441
-6.6020598
-6.3665314
-4.7902169
-7.0457573
-5.1624117
-7.5228786
-5.4485502
-6.7695513
-6.7695513
-6.8860564
-5.6903696
-6.3565474
-7.09691
-5.8181562
-6.4948502
-5.2881927
-6.1611509
-7.3010302
-6.8239088
-5.0013046
-6.5686364
-6.0809221
-5.5497508
-6.3565474
-5.0231915
-6.9586072
-5.9430952
-5.3448615
-5.1272612
-5.318759
-6.6020598
-4.9722428
-6.3872161
-5.1325326
-6.8860564
-5.1837587
-5.0996327
-6.3467875
-5.4412913
-5.3655229
-5.3655229
-5.5883803
-5.3726339
-5.5243287
-6.4814858
-5.7878122
-6.309804
-5.205512
-5.1586404
-5.6161847
-7.3979402
-5.2284126
-6.4948502
-7.09691
-5.7328281
-5.031517
-5.3439016
-6.6382723
-6.5228786
-5.8446641
-7.3010302
-5.4881167
-5.6635404
-5.1732774
-6.5376019
-5.2557068
-5.5985994
-5.0883098
-5.2564902
-5.3925447
-5.4034028
-5.4775558
-5.7189665
-5.0021768
-7.0457573
-6.5850267
-5.6345119
-5.91364
-5.6946487
-5.4828043
-5.6903696
-6.031517
-5.1140738
-7.154902
-7.0
-7.2218485
-6.19382
-7.3010302
-5.3429441
-5.8728952
-7.3010302
-6.6020598
-4.7939839
-6.6575775
-5.4867826
-5.7520266
-6.2365718
-5.3809066
-6.1487417
-6.0757208
-4.7351823
-5.419075
-7.154902
-7.5228786
-6.3279023
-6.5376019
-5.5559554
-5.8096681
-4.8900843
-5.5030704
-5.3979402
-6.7447276
-6.0457573
-5.5718651
-5.2298846
-5.0540395
-6.7212462
-6.2365718
-5.9244533
-5.0695605
-7.221849
-7.0
-6.6777806
-5.3914738
-7.0
-5.0809221
-5.1726308
-4.872571
-6.8538718
-5.041914
-6.3372421
-6.6197886
-5.2139587
-6.19382
-6.5850267
-4.9488473
-6.5086384
-5.696804
-6.1307683
-5.5934596
-5.8326826
-5.3269792
-5.779892
-6.7212462
-5.7594509
-7.0457573
-6.5850267
-6.3279023
-5.5767541
-5.154902
-6.5686364
-5.8696661
-5.7569618
-6.5850267
-5.3334818
-6.7447276
-5.6382723
-6.5376019
-5.2365718
-5.8664613
-6.2146702
-5.5482135
-5.7644715
-5.3115802
-5.2708354
-5.8894105
-5.194499
-6.7695513
-5.7447276
-5.801343
-5.3757181
-7.221849
-5.294992
-5.7099652
-4.9457703
-5.0168247
-5.879426
-5.0254884
-7.3979402
-5.545155
-5.5114493
-6.19382
-7.6989698
-6.4317985
-4.9808836
-6.8239088
-5.7721133
-5.2708354
-6.1487417
-7.0457573
-5.9871626
-6.9208188
-5.7189665
-6.6777806
-5.7375488
-5.7544875
-6.251812
-5.5482135
-5.4775558
-5.5734887
-5.1366773
-6.3010302
-4.8452716
-6.6575775
-6.318759
-5.041914
-5.3936186
-5.9871626
-6.4202166
-5.4436975
-7.5228786
-5.0958257
-6.2676063
-6.5228786
-5.3925447
-5.9871626
-6.7958798
-7.0457573
-5.6575775
-7.09691
-5.9913998
-4.9956784
-5.5934596
-7.3010302
-6.3872161
-7.3979402
-5.0141249
-5.6382723
-8.0
-5.9318142
-6.154902
-6.124939
-5.1636758
-4.7428017
-6.3372421
-6.6989698
-5.4012094
-5.2247539
-6.9208188
-6.9586072
-6.8239088
-7.09691
-5.1040254
-7.09691
-5.0310502
-5.2111249
-5.1884251
-4.8259401
-5.0814457
-5.8728952
-6.3665314
-5.0899096
-6.7695513
-6.19382
-6.7958798
-6.1804562
-5.1752234
-6.7447276
-7.5228786
-6.2676063
-6.309804
-4.9262815
-5.3798637
-5.1518106
-6.1870866
-4.976336
-6.0409584
-5.2090116
-5.6840296
-4.9974022
-5.0783134
-6.5228786
-5.5072398
-7.3010302
-7.0
-5.4534574
-6.1426673
-5.1237822
-5.5003128
-5.3968558
-6.7695513
-6.2596374
-7.6989698
-4.8696661
-5.6216021
-5.1001797
-5.1511955
-4.9901242
-6.2006593
-4.6944337
-7.3979402
-5.8728952
-6.8860564
-6.9586072
-5.8041005
-5.0114412
-6.4814858
-5.3288274
-5.1536627
-5.1372724
-4.8645492
-5.8326826
-6.8860564
-5.0824943
-7.0
-8.0
-5.939302
-6.1804562
-7.154902
-5.0584884
-5.0245681
-6.7695513
-5.1890955
-7.5228786
-6.2757239
-6.9586072
-5.8124795
-4.9974022
-5.630784
-5.184422
-5.4698005
-6.4814858
-7.0
-6.318759
-5.1830959
-5.0915151
-5.5157003
-6.8538718
-4.9714289
-7.5228786
-4.9503942
-5.5436339
-5.1784863
-6.6575775
-5.325139
-5.0501223
-4.976336
-5.0736575
-6.4948502
-5.2790141
-6.5528421
-5.2306228
-5.1917892
-5.6197886
-5.1062384
-6.9208188
-5.5421181
-7.0457573
-6.3767509
-5.6108341
-6.5086384
-7.3010302
-6.221849
-6.3665314
-5.0168247
-7.6989698
-8.0
-4.96457
-6.5228786
-6.0409584
-6.124939
-5.1313558
-6.9586072
-4.7525177
-7.3010302
-7.3010302
-6.309804
-5.5214334
-5.2388244
-5.5850267
-5.2298846
-4.9027429
-7.09691
-7.0457573
-5.3353581
-6.8239088
-6.9586072
-5.7746906
-4.7975116
-5.9172144
-8.0
-6.3665314
-5.4023046
-7.0457573
-6.8538718
-7.3010302
-6.6989698
-7.09691
-8.0
-6.5376019
-5.057992
-7.0457573
-5.149354
-6.3665314
-6.4317985
-6.9586072
-4.9154239
-5.1056838
-6.7447276
-4.9558525
-6.5086384
-4.7700624
-5.6003261
-5.4317985
-6.6777806
-4.8989406
-6.6382723
-6.9208188
-6.5228786
-7.5228786
-8.0
-7.09691
-6.2365718
-5.1106982
-7.3979402
-7.3979402
-7.3979402
-6.5686364
-7.0457573
-8.0
-7.5228786
-6.7958798
-6.7212462
-7.154902
-5.91364
-4.7115273
-8.0
-7.0
-5.1586404
-5.1542821
-5.9586072
-5.2168112
-7.6989698
-6.7447276
-7.6989698
-7.154902
-7.5228786
-8.0
-7.6989698
-8.0
-6.9586072
-6.5686364
-7.6989698
-5.2403321
-7.221849
-7.6989698
-5.6819367
-8.0
-7.6989698
-6.5850267
-8.0
-7.6989698
-8.0
-7.221849
-6.1191864
-6.3279023
-6.1135092
-6.4089355
-6.6777806
-4.785686
-5.4100504
-5.0819697
-6.8239088
-4.9800534
-7.0457573
-6.9208188
-8.0
-6.7695513
-6.9586072
-7.5228786
-7.6989698
-7.5228786
-7.3979402
-7.221849
-8.0
-8.0
-7.3979402
-7.221849
-8.0
-8.0
-7.6989698
-6.5528421
-7.221849
-7.5228786
-5.368556
-8.0
-7.5228786
-8.0
-7.6989698
-5.368556
-4.9788108
-5.9829664
-5.8696661
-5.5086384
-6.2076082
-6.1804562
-5.6655464
-5.4621811
-6.7447276
-5.3151546
-6.2441254
-6.1804562
-7.09691
-6.6020598
-6.1804562
-6.1307683
-6.7958798
-5.7447276
-6.2006593
-6.4814858
-6.8239088
-5.3071532
-5.4461169
-5.628932
-6.4559321
-5.2806687
-5.3439016
-5.9746943
-6.9586072
-5.939302
-6.8239088
-6.3872161
-5.7721133
-6.2924299
-5.9788108
-6.8538718
-5.5100417
-5.6216021
-6.5686364
-5.3819518
-5.7851563
-7.09691
-5.4841261
-5.1771784
-6.3872161
-6.3467875
-5.5968795
-4.96138
-5.6143937
-5.6635404
-6.2365718
-6.5086384
-5.3260579
-6.2291479
-6.4436975
-7.0
-5.3882766
-6.5228786
-5.6556077
-5.9100947
-5.6556077
-5.91364
-5.879426
-6.036212
-6.167491
-5.5606675
-5.4948502
-7.3979402
-6.4317985
-5.4412913
-5.6695862
-5.705534
-6.1426673
-5.6382723
-6.3665314
-6.5850267
-5.4907975
-5.3904057
-5.5800443
-6.0555172
-6.6777806
-6.4202166
-6.4685211
-5.7121983
-6.1870866
-5.2856703
-5.3214817
-5.4546928
-6.4814858
-5.8124795
-6.1804562
-6.1611509
-5.8416376
-6.2596374
-7.0
-6.6989698
-5.9871626
-5.3565474
-5.2335873
-5.4685211
-5.6556077
-6.1191864
-5.3851027
-5.8996296
-5.0231915
-6.6777806
-5.3851027
-5.076756
-5.1226287
-6.5228786
-6.3767509
-6.8538718
-6.3565474
-6.3872161
-5.1732774
-6.8860564
-6.6382723
-6.1870866
-5.3325472
-5.2328444
-5.1917892
-6.8239088
-6.9586072
-5.6055484
-7.0
-5.2471838
-6.5528421
-5.1726308
-5.2118316
-6.7447276
-5.8761482
-6.5086384
-5.7544875
-6.5528421
-7.2218485
-6.2596374
-6.7212462
-5.8356471
-6.2076082
-6.251812
-5.025949
-6.6020598
-5.0404816
-5.8096681
-5.9355421
-6.3665314
-5.6882463
-7.0
-6.2596374
-6.5528421
-5.3767509
-5.076756
-5.9469213
-5.3767509
-5.5391021
-6.2441254
-5.1186152
-5.7011471
-5.779892
-5.3767509
-5.5751185
-5.4828043
-6.8538718
-5.7077441
-6.0222764
-5.5214334
-6.7447276
-6.0087738
-6.6989698
-6.221849
-6.4317985
-5.7644715
-5.90309
-6.3665314
-6.1023731
-7.3010302
-6.3665314
-5.5985994
-5.6326442
-5.3334818
-5.5816989
-6.1191864
-6.6989698
-5.8664613
-6.7695513
-6.2146702
-5.5767541
-5.821023
-5.9281182
-6.2146702
-6.6197886
-6.09691
-6.2839966
-5.1481304
-5.9507818
-5.3391347
-6.4317985
-5.6675615
-6.4948502
-5.4698005
-5.6595559
-5.7569618
-6.6989698
-6.0087738
-6.2441254
-6.2676063
-5.6989698
-6.3467875
-5.3777862
-6.9208188
-5.2306228
-5.2652001
-6.2441254
-7.0
-5.90309
-5.7447276
-5.0721164
-5.06148
-7.154902
-5.0877781
-5.6635404
-6.4814858
-7.5228786
-5.6161847
-4.9978337
-6.0
-5.5575204
-6.8538718
-5.253366
-5.3990269
-7.3010302
-6.6777806
-6.6020598
-6.4814858
-5.4461169
-5.4546928
-6.0809221
-6.5850267
-6.5528421
-6.4317985
-6.6989698
-5.9172144
-5.8827286
-5.6020598
-6.7212462
-5.4045038
-7.09691
-5.6819367
-6.8538718
-7.0457573
-6.4685211
-5.6143937
-6.3467875
-6.6989698
-6.2676063
-5.5287085
-6.9208188
-6.0087738
-7.3979402
-5.7351823
-5.2403321
-5.4485502
-5.6363878
-5.4736609
-5.7471471
-6.4685211
-5.8632793
-5.7447276
-5.5157003
-5.2403321
-5.767004
-6.9586072
-5.939302
-5.5406075
-5.4749551
-5.2395773
-6.0087738
-5.8124795
-5.2448878
-5.8446641
-6.7447276
-5.3106914
-5.6345119
-5.4353337
-6.0809221
-6.1611509
-6.0409584
-6.3979402
-6.0915151
-5.9065785
-6.5228786
-6.7447276
-6.031517
-4.950007
-5.5718651
-5.4078231
-6.6777806
-6.2441254
-5.6234231
-6.4202166
-5.2146702
-5.2153826
-6.5686364
-6.9586072
-5.2572751
-5.3936186
-6.221849
-7.09691
-6.251812
-7.09691
-6.8538718
-6.5228786
-5.4111681
-6.2006593
-5.2924299
-6.6575775
-5.3196645
-5.2992964
-6.7447276
-6.7695513
-6.6989698
-7.3979402
-6.1135092
-5.3893399
-6.6989698
-5.4672456
-5.3196645
-6.8538718
-6.4685211
-5.1157713
-5.6757174
-5.325139
-5.5638375
-6.2596374
-5.004365
-6.4814858
-6.318759
-7.221849
-5.4907975
-6.6989698
-5.4534574
-5.4634414
-6.2076082
-6.6777806
-6.0132284
-6.3565474
-5.2335873
-6.9208188
-6.9586072
-5.3819518
-6.221849
-6.309804
-5.850781
-6.2924299
-5.7544875
-6.3979402
-5.782516
-5.939302
-5.4962091
-6.5376019
-6.1191864
-5.630784
-7.3010302
-5.3214817
-5.9355421
-6.5686364
-5.0395293
-6.8538718
-6.5686364
-5.7904849
-5.9507818
-5.1739254
-6.0409584
-5.5543957
-5.4485502
-6.5528421
-6.7212462
-6.3279023
-6.6382723
-6.2076082
-6.9586072
-6.9586072
-5.90309
-6.8239088
-6.2676063
-6.3467875
-7.221849
-5.7772837
-6.6020598
-5.2865095
-5.1561446
-6.7695513
-5.2915792
-5.8477116
-5.3914738
-5.1890955
-7.0
-5.3196645
-5.8894105
-5.4775558
-6.9208188
-5.3419886
-6.5228786
-6.3010302
-5.3645163
-5.5003128
-5.1985965
-5.7235384
-5.1123829
-5.6345119
-5.8632793
-6.5528421
-6.3665314
-5.3565474
-5.4894552
-5.1313558
-6.309804
-6.8239088
-6.8538718
-5.6615434
-5.1378684
-6.251812
-6.6020598
-6.3279023
-6.4559321
-5.3990269
-6.0809221
-5.6161847
-6.221849
-5.1561446
-5.1135092
-5.4814858
-5.4473319
-5.3595185
-7.6989698
-5.5783958
-6.5376019
-5.5934596
-5.1487417
-6.0087738
-6.8239088
-5.6989698
-6.0
-5.8664613
-5.6439743
-6.154902
-5.3565474
-5.8124795
-7.09691
-6.4559321
-6.3279023
-5.5287085
-5.5917602
-6.6020598
-6.2006593
-5.0835462
-5.2487211
-6.6989698
-6.124939
-6.2365718
-6.167491
-5.3936186
-5.7495799
-4.9863205
-6.4948502
-7.5228786
-5.9507818
-6.9586072
-5.2153826
-5.3645163
-7.221849
-6.1426673
-6.6197886
-5.7695513
-5.5100417
-5.6326442
-6.124939
-6.004365
-5.1146388
-5.1706963
-6.4202166
-5.0974531
-5.939302
-6.5228786
-6.4202166
-5.5638375
-5.7904849
-5.4145393
-5.7447276
-5.9208188
-5.7144427
-6.6197886
-6.0809221
-6.4559321
-5.1592669
-7.2218485
-5.5934596
-5.879426
-5.5142784
-5.1687703
-5.3391347
-5.6861329
-6.4317985
-7.2218485
-6.1079054
-6.9586072
-5.705534
-7.221849
-5.386158
-7.09691
-6.6382723
-5.3269792
-6.0087738
-6.6197886
-5.179142
-6.7212462
-5.8601208
-6.2924299
-5.3018994
-5.2097149
-5.1837587
-6.5528421
-6.9208188
-6.7447276
-5.363512
-6.2839966
-5.294992
-5.6536469
-5.5086384
-5.1884251
-6.6197886
-6.09691
-5.1163387
-6.1870866
-6.5850267
-5.9208188
-6.3665314
-5.0872469
-6.8239088
-5.6497521
-5.3716111
-6.4317985
-5.9546771
-6.2924299
-5.5361071
-6.5850267
-6.7447276
-6.5686364
-7.0
-6.3372421
-6.3565474
-6.6020598
-5.5783958
-6.0809221
-6.5528421
-5.9625735
-7.2218485
-5.0952845
-6.6382723
-6.1426673
-5.5543957
-6.2146702
-5.8446641
-5.2306228
-6.0457573
-5.3269792
-6.3279023
-5.9871626
-7.09691
-6.6197886
-6.221849
-5.91364
-5.6575775
-6.5528421
-5.2076082
-6.4089355
-5.5543957
-5.0619807
-5.6716204
-7.3010302
-5.7772837
-6.167491
-7.09691
-6.3372421
-5.1129456
-6.8860564
-6.0409584
-5.6819367
-5.1837587
-5.7544875
-5.4248123
-5.545155
-5.3819518
-6.3979402
-5.5800443
-5.5951662
-7.154902
-5.801343
-5.3477535
-5.273273
-6.4317985
-5.7594509
-6.5686364
-5.4056072
-6.0268722
-6.6197886
-6.7447276
-6.6197886
-6.5686364
-7.154902
-6.7958798
-6.4089355
-5.9625735
-5.2313619
-6.6575775
-6.221849
-5.8096681
-6.6575775
-6.7695513
-5.8961964
-5.3045182
-6.1079054
-6.6989698
-6.9586072
-5.6882463
-5.9355421
-5.8569851
-6.7695513
-5.5622497
-6.09691
-5.2020402
-5.5058455
-5.3196645
-6.6777806
-6.1611509
-5.7166986
-5.8096681
-4.996109
-7.0
-6.5228786
-5.9208188
-5.2076082
-5.9829664
-6.318759
-7.221849
-6.1487417
-6.6020598
-5.2365718
-5.2749057
-6.2076082
-7.3010302
-5.1573906
-5.406714
-5.8569851
-5.9318142
-5.7931743
-5.8239088
-6.4814858
-6.2365718
-5.194499
-6.5528421
-5.5185575
-5.4100504
-6.6777806
-5.5016894
-5.3788238
-7.3010302
-5.2276783
-6.2291479
-6.8860564
-6.5528421
-5.9318142
-6.0222764
-5.2549253
-5.0762382
-5.8153086
-5.4762535
-6.7958798
-5.3010302
-6.8538718
-5.5030704
-6.1135092
-5.7544875
-5.8268137
-6.070581
-6.6989698
-5.5185575
-5.3575354
-6.3767509
-5.0481768
-6.19382
-6.3565474
-5.8601208
-6.124939
-6.4559321
-6.2596374
-5.8297381
-5.0074463
-5.4907975
-5.8096681
-6.8860564
-6.7958798
-6.7447276
-6.3279023
-6.6197886
-7.3010302
-5.2604275
-6.5850267
-5.3018994
-6.0555172
-5.4248123
-6.7958798
-6.3767509
-6.221849
-5.1408615
-7.5228786
-5.3071532
-7.3010302
-5.6003261
-6.5376019
-7.0
-6.2365718
-5.7495799
-5.2924299
-5.6695862
-5.6903696
-5.5214334
-5.1804562
-5.8601208
-6.4559321
-6.5086384
-5.2740884
-5.5228786
-5.6020598
-5.91364
-5.8446641
-5.6946487
-5.2692175
-5.5128617
-6.7695513
-5.3819518
-5.1662154
-6.0604806
-5.9469213
-5.4841261
-5.9706163
-5.6757174
-6.7695513
-5.3279023
-6.3565474
-5.3957739
-6.0861859
-6.031517
-5.0181813
-5.3133636
-6.2757239
-6.9586072
-5.9546771
-5.419075
-6.6382723
-5.368556
-5.2765441
-6.1739254
-7.09691
-6.9586072
-7.3979402
-5.7033348
-5.4647059
-6.6777806
-6.0861859
-5.4497719
-5.7878122
-6.8239088
-6.8860564
-5.2254829
-5.7189665
-6.9586072
-5.1307683
-5.2749057
-6.4202166
-6.1804562
-6.4948502
-7.5228786
-5.4023046
-5.251812
-5.6925039
-7.3979402
-7.6989698
-5.7986031
-6.2291479
-7.3979402
-5.3851027
-6.3665314
-6.6989698
-5.6777806
-5.7904849
-5.7619538
-5.7721133
-6.0604806
-6.3372421
-5.1911139
-5.4828043
-6.9208188
-5.7721133
-5.7772837
-5.5301781
-5.5622497
-5.7746906
-6.154902
-5.1617808
-6.4814858
-5.1985965
-6.5376019
-7.3010302
-5.8860564
-5.9956784
-6.9586072
-5.9706163
-7.221849
-7.0457573
-5.6055484
-5.0675263
-5.3605137
-7.0457573
-5.3477535
-6.7212462
-5.4749551
-5.2284126
-5.1643095
-5.7281585
-7.0457573
-5.5850267
-7.0457573
-5.9318142
-5.9706163
-7.2218485
-6.2596374
-6.3767509
-5.4775558
-6.1135092
-5.3788238
-6.8239088
-6.4317985
-6.031517
-5.0048037
-6.4559321
-5.1062384
-5.6516953
-7.09691
-5.1266794
-6.7212462
-5.3893399
-6.5528421
-6.4559321
-6.7695513
-5.3914738
-6.0409584
-6.7695513
-6.124939
-5.6556077
-6.6382723
-6.036212
-6.7212462
-5.6903696
-5.5883803
-5.9172144
-6.2291479
-5.5228786
-5.8068752
-7.0457573
-5.2958493
-5.2328444
-6.9208188
-6.2076082
-5.0227337
-6.309804
-5.9871626
-7.09691
-5.767004
-5.7121983
-6.0809221
-5.0199966
-5.850781
-5.3798637
-5.5575204
-5.9172144
-8.0
-6.9586072
-5.8996296
-6.5686364
-5.3269792
-5.0395293
-6.6575775
-5.9746943
-5.2090116
-6.0506101
-5.325139
-8.0
-5.5638375
-6.8860564
-6.7695513
-6.309804
-6.1487417
-7.221849
-5.133122
-6.9586072
-5.8181562
-6.3872161
-5.3990269
-6.1135092
-5.149354
-6.004365
-5.4894552
-5.2967086
-6.7212462
-4.884057
-5.8961964
-5.5751185
-5.4736609
-7.09691
-5.5951662
-5.493495
-5.4377069
-5.2335873
-5.879426
-5.5559554
-5.17134
-6.4436975
-6.4948502
-6.0555172
-5.4571748
-5.9788108
-6.6575775
-5.6252518
-6.4202166
-5.415669
-7.3010302
-5.0851283
-5.4571748
-6.3467875
-5.076756
-6.036212
-5.8894105
-5.8927898
-5.4584208
-6.3979402
-5.4179368
-5.406714
-6.9208188
-6.4948502
-6.7958798
-6.5086384
-5.8927898
-5.5185575
-6.9208188
-5.9706163
-5.1505804
-5.3526173
-6.4814858
-5.3840499
-5.6363878
-5.9507818
-6.6382723
-5.4248123
-7.154902
-6.6197886
-6.8239088
-7.221849
-6.1426673
-5.8961964
-6.9208188
-6.2291479
-5.4282913
-5.4317985
-6.9586072
-6.6575775
-6.4202166
-5.3115802
-5.6038008
-5.8827286
-6.7958798
-5.0840726
-6.6575775
-5.3585258
-5.4236588
-7.221849
-5.2160964
-6.5086384
-6.2146702
-6.3565474
-5.0447936
-5.4353337
-6.7212462
-5.1817741
-6.7212462
-5.0772743
-6.3010302
-5.8569851
-6.5850267
-5.5016894
-6.19382
-5.2580609
-6.6575775
-6.3565474
-6.7695513
-5.6798539
-7.3979402
-7.3010302
-5.4881167
-6.0409584
-7.221849
-6.5850267
-6.3979402
-6.3979402
-5.767004
-5.6777806
-5.9625735
-5.3788238
-5.19382
-7.3010302
-5.9746943
-5.7328281
-6.6575775
-5.5391021
-5.0515871
-5.2388244
-6.6777806
-6.1023731
-6.1079054
-6.4685211
-5.9281182
-5.9586072
-5.4329739
-4.9742846
-5.3516402
-6.9586072
-7.3979402
-5.2848325
-6.1366773
-5.9871626
-6.4317985
-5.6439743
-5.8446641
-5.7212462
-5.3214817
-5.4145393
-5.0476918
-6.6989698
