,mae
682,0.1572967859043348
683,0.15782036522861045
684,0.15729433828114955
685,0.1613808417109376
686,0.1592425696290778
687,0.15527549680254915
688,0.15671594280635726
689,0.15733192685248873
690,0.1585946912948536
691,0.15598864801980197
692,0.1555839947291488
693,0.15858586069917321
694,0.15862330807750655
695,0.16162468750925257
696,0.16153624360342092
697,0.15753274031419773
698,0.16057970803400923
699,0.15734392416812343
700,0.15725252131326656
701,0.1569330762355354
702,0.15544357189178815
703,0.15923022405671727
704,0.15889447040439508
705,0.15558542263493289
706,0.15824000142855432
707,0.15563112577725866
708,0.15686584698009914
709,0.1580758030562556
710,0.15745413124431715
711,0.15913545987071512
712,0.15806631515754452
713,0.16169970507819542
714,0.15963994529313183
715,0.15577667616132865
716,0.15644315886019292
717,0.15885635527950026
718,0.15726344532832687
719,0.15598613894624822
720,0.15859833278280405
721,0.16114356758766535
722,0.15762263292214393
723,0.15989262500421578
724,0.15754729998459402
725,0.15607460165934178
726,0.15720883625204088
727,0.15667550744893172
728,0.15569624243749325
729,0.15968547816257025
730,0.1562985314704692
731,0.15661846448801037
732,0.1561060049348798
733,0.15801277527080024
734,0.15903009516318337
735,0.15948902759506225
736,0.15628125771604928
737,0.15676691497876383
738,0.15793416959230494
739,0.1595700800653788
740,0.15703507814856696
741,0.1574275775229341
742,0.15646112069846738
743,0.1578350365384442
744,0.15747596978015344
745,0.15790272926937549
746,0.15512164486195462
747,0.15737839421153502
748,0.15823936067288003
749,0.15648652437748506
750,0.15511397618578546
751,0.1559100620651458
752,0.15654093287530066
753,0.15797249225789636
754,0.15937256922548587
755,0.15372418830132875
756,0.15945269704850365
757,0.16230508000712573
758,0.15688305261482965
759,0.16152127597114058
760,0.16171538174107108
761,0.15888597453929865
762,0.1557058171470551
763,0.15647153238118125
764,0.15667355449809148
765,0.15455790703510738
766,0.1610740806690299
767,0.15845482100102148
768,0.15402112228200054
769,0.1563498171890757
770,0.1609244550696866
771,0.16146751129568587
772,0.15934011040279505
773,0.1569529020329278
774,0.1578972502509744
775,0.15800078268566342
776,0.15673785487340294
777,0.15657232041249702
778,0.16016571208818667
779,0.1590286588082654
780,0.15718775795030407
781,0.15472656778712596
782,0.1589719813819871
783,0.15973503928456032
784,0.15753350293948945
785,0.15885087447018176
786,0.15698458510533678
787,0.15678662847589894
788,0.15816369135506142
789,0.1600147752461229
790,0.15814834554489596
791,0.15702876039815322
792,0.15770691707204024
793,0.15816528020808773
794,0.1578424109164432
795,0.1583251366797275
796,0.15822160966928095
797,0.1575185594025753
