r2
0.92656043528937
0.9234278168365454
0.9303938337181811
0.9279898492906226
0.9279427835691638
0.9301388867970638
0.9293313574294884
0.9267605940611977
0.9269446479566662
0.9255615166798655
0.9280913432270668
0.928684524386241
0.9285530124190204
0.9296301627875789
0.9266979630640966
0.9293757908028251
0.9270244834810117
0.9288389045773313
0.9271071944958459
0.930230792406567
0.9257312327958166
0.92647147868255
0.9273929617398733
0.9286843338318385
0.9266325047629668
0.9279142671928975
0.9241552324287979
0.9300857521753333
0.9266700087339693
0.9269503183750853
0.9274606813865167
0.9302325177751918
0.928200298497263
0.9281723527142319
0.9245584911127048
0.9281798005815969
0.9336225136219864
0.927060477288544
0.9263713792100894
0.9315639795378083
0.9266869605421697
0.9291249359077121
0.9269639311693557
0.9267610642584945
0.9286166579592676
0.9278951108454823
0.9257316270491234
0.9280733801607991
0.9294505539122719
0.9262251437176133
0.9288010440525444
0.926451713593377
0.9276703243836748
0.9258250751869916
0.9277574035864687
0.927878347250067
0.9271306772544231
0.9283560445693977
0.927244891193781
0.928785400161447
0.929917120610474
0.9272810029226852
0.9275677776490265
0.9259022308855289
0.9244942521328906
0.927704961399202
0.9271186991706772
0.9284703209348771
0.9286575806358451
0.9259096495212642
0.9259298365605038
0.9287279793581712
0.9279712324099975
0.9284554111584036
0.9272440713116326
0.9275796339386797
0.9256013196433863
0.9259399483216406
0.9240920425619898
0.9258330528933044
0.928595454750077
0.9261484600685286
0.9270466191912036
0.9272011791886335
0.9253320654534286
0.9285272146688779
0.9295090731956018
0.9291018976515089
0.9276931942587975
0.9274463029157872
0.9273844664967853
0.9266079087939681
0.9263516630166966
0.9267331942208321
0.9282595344911885
0.9267871489420023
0.9298878509775812
0.9281530221138995
0.9261778404265782
0.9275491535823641
0.9259014895789417
0.9301581019838744
0.9277362405251585
0.9280264538901776
0.9235944354055053
0.9296817060325235
0.9257427706621291
0.92732062491344
0.9298713441709263
0.9268047479174667
0.9270576533449676
0.9262221670853459
0.9249988385874086
0.9261205943657885
0.9300200073283129
0.9217336775024597
0.9259103263082774
0.9243159747307074
0.9260071560007002
0.928170568139467
0.9261475510460987
0.925168381877994
0.9297056623998341
0.9288996300100708
0.9286434904221237
0.924643236759345
0.9260702487387952
0.9282965852300686
0.9268126195568054
0.924800468450488
0.9264294228005188
0.9271140894871683
0.9290248073955302
0.9244657375764508
0.9273730105512145
0.9236583891302428
0.9278347758672946
0.9265467264605745
0.928107105810555
0.9251482148464479
0.9292572898255181
0.9243721540073495
0.926407526901811
0.926737515725534
0.9276880374709341
0.9258292880579438
0.92710237381152
0.9259327986059471
0.9241052152971123
0.927548238631673
0.9265479516038628
0.9248415218302738
0.9281133949139789
0.9285870705652084
0.9262039480294804
0.9257497072544096
0.924261268861061
0.9267406461420493
0.9281727175975594
0.9272649553923783
0.9303385828891351
0.9279012850340541
0.9296802344938249
0.9280254201677212
0.9284978802476136
0.9276800530599012
0.9280767262771314
0.9271172489183789
0.9257644750949916
0.9311611376767537
0.9272364439601777
