,mae
290,0.40267225550531227
291,0.38305601282104407
292,0.4005941762632542
293,0.41200497639894784
294,0.3987833903507563
295,0.4080131619656387
296,0.37919699454091393
297,0.3972898633956727
298,0.37890992026103565
299,0.3999064646127836
300,0.40401574199445367
301,0.4017858012708619
302,0.3945600391875042
303,0.39004065596910004
304,0.4032233388233111
305,0.3969167073664495
306,0.3964535158947061
307,0.39472945067710485
308,0.39626198213002856
309,0.39691638238939037
310,0.39723678103543963
311,0.3890829936046431
312,0.4001713449068096
313,0.4109288159128968
314,0.3998323381625504
315,0.39360709761077833
316,0.3880791727837065
317,0.3871909596935018
318,0.3802628199597507
319,0.39369774509127875
320,0.4044224965812316
321,0.3753346656909736
322,0.39968291035138803
323,0.4007735185148375
324,0.40228114177426993
325,0.38778688780006343
326,0.3946936136107779
327,0.39035529326844737
328,0.3942655474083145
329,0.4150142650710766
330,0.39118528169431166
331,0.40952855385017595
332,0.36804186539073047
333,0.39616641997383356
334,0.38400880557585576
335,0.3862669229342922
336,0.37368600939920565
337,0.3893076022336893
338,0.3895863090513492
339,0.397813243357859
340,0.3958689904910046
341,0.40642741299449087
342,0.3899112910052966
343,0.4085417855002611
344,0.4245629016616189
345,0.3761451442501936
346,0.3913171200530392
347,0.4104149059664197
348,0.39504335015343667
349,0.4099884888815104
350,0.39080377283009193
351,0.3730594987172317
352,0.3886144492643592
353,0.40874402777487945
354,0.39315069861693946
355,0.3899458794631698
356,0.3905753619700428
357,0.4028039828221521
358,0.3907763803591508
359,0.37810312364561965
360,0.38556720769118724
361,0.3900203802662609
362,0.40274813417665434
363,0.4086837560483827
364,0.39723482987601
365,0.4031215514555498
366,0.38735896912003714
367,0.3968833701446231
368,0.39365218604146324
369,0.39672597609100374
370,0.39240788749764394
371,0.38769576335194433
372,0.40136446283163923
373,0.3939103511926039
374,0.3787689851111173
375,0.38270875519785974
376,0.3822796509774498
377,0.3763633457035524
378,0.41205845281058834
379,0.3931996718669518
380,0.38800648996692794
381,0.39652637725184325
382,0.4037891952144699
383,0.38693437424008054
384,0.40298198306641725
385,0.4024732357846635
386,0.39897599567255065
387,0.3907723516207922
388,0.40508509015688965
389,0.41611961644201173
390,0.4073156880940942
391,0.3892837633106677
392,0.399932088000453
393,0.39888670826848827
394,0.4077702997363425
395,0.39605815002751515
396,0.3914739374967884
397,0.3916481822248109
398,0.39447641446591836
399,0.38211354881583515
400,0.3947383507544636
401,0.3939171447671301
402,0.3778755282652626
403,0.39285093730383935
404,0.39829312103299247
405,0.38617824920972144
406,0.4014718946991459
407,0.4063031831038134
408,0.40172602681126673
409,0.40613316043660924
410,0.3961773871324945
411,0.4077157559306755
412,0.3872933935295929
413,0.4000835612363635
414,0.3906724881498592
415,0.39657904491669876
416,0.403062242346377
417,0.4218613171506833
418,0.4006419757418907
419,0.402726968994595
420,0.3885042066998617
421,0.39664840544514895
422,0.39759835110423813
423,0.4039726043612903
424,0.3846553045015167
425,0.38388913751313114
426,0.40607714851987514
427,0.3913910385514288
428,0.3784815355772757
429,0.40895403613203396
430,0.3917807295511099
431,0.39249020588322386
432,0.3907934668490083
433,0.39654075248869786
434,0.3888404095662447
435,0.400387699530431
436,0.39379026707223297
437,0.3986194165720104
438,0.3952826128455732
439,0.4055341434654454
440,0.39096748607054504
441,0.39136966189260364
442,0.4061729261726962
443,0.3947440747878532
444,0.38741855120771185
445,0.4126369532402725
446,0.39701441002372134
447,0.3905020400701675
448,0.3953546749148601
449,0.39556141360742997
450,0.40167839740225864
451,0.37789691936752073
452,0.40375284008580326
453,0.39007360754595405
454,0.41103839758485017
455,0.4054098457403084
456,0.38257487278005875
457,0.3980675619141223
458,0.39413609627159885
459,0.4004653152789471
460,0.39289704852168644
461,0.3953522741311065
462,0.4042006035029831
463,0.38810793369649527
464,0.40189488373060717
465,0.39330433906482337
466,0.40405918918418265
467,0.3895234898407002
468,0.41921779618529126
469,0.40848646837413555
470,0.3783314465747819
471,0.39702292619410057
472,0.41173053898225886
473,0.4057726071913765
474,0.3974150371172166
475,0.4076451624094146
476,0.40662121946547464
477,0.41385484112447024
478,0.3831938233999743
479,0.39320708662077825
480,0.40591014672666753
481,0.3883189659375946
482,0.3893606011940139
483,0.3834278841494462
484,0.3900847797018042
485,0.3870705798817204
486,0.3991854312366639
487,0.3919357509679375
488,0.39694207245048957
489,0.3966444629001223
490,0.39389722446030534
491,0.41217409959326023
492,0.3847501488206826
493,0.3943846035401472
494,0.3964185685743694
495,0.38339401788274186
496,0.39753268432546884
497,0.39961705521893714
498,0.4194283678691268
499,0.4048069618687085
500,0.39980180743931415
501,0.39452110352789027
502,0.36755280404088403
503,0.3857081403456627
504,0.4119437055787339
505,0.3844793722432978
506,0.3840402154566132
507,0.4007092238414181
508,0.39196812426683575
509,0.41962154779690813
510,0.3956723033156622
511,0.39167035323016275
512,0.39459654897493035
513,0.3992962455809847
514,0.38054647646253864
515,0.39341133673507284
516,0.4053554657583242
517,0.38691229752401574
518,0.38940222863936014
519,0.40945283869967203
520,0.38594232199335776
521,0.3880200728771548
522,0.3769008753261089
523,0.3919269942593768
524,0.38220522083061487
525,0.3878656156383806
526,0.3764271268094901
527,0.39119720763518107
528,0.37953246730184004
529,0.38021723027057736
530,0.4077779460765926
531,0.40904402856597794
532,0.3952925853900917
533,0.3838000273776513
534,0.3785169782551199
535,0.38758175013777174
536,0.39803388323004857
537,0.3984839848198696
538,0.3705461043799896
539,0.3959114151259564
540,0.38861174532001685
541,0.40910227649279607
542,0.41425319498482277
543,0.40856327021205097
544,0.4007483401515002
545,0.3991258789098597
546,0.40210627393481724
547,0.3922312734514345
548,0.3982549896060825
549,0.4012252364781479
550,0.3969004260966503
551,0.41862719373763707
552,0.3937695765184328
553,0.3821570000553763
554,0.4064721250779985
555,0.37478315886972424
556,0.41211254920778384
557,0.3822559602055869
558,0.3900924968248957
559,0.3954721612260532
560,0.39238324836348293
561,0.3887540583838056
562,0.4017326355458462
563,0.39681957395585554
564,0.39158960027745837
565,0.3962910015577315
566,0.4031715752245215
567,0.3889187170851071
568,0.39720720755776023
569,0.38838057673045523
570,0.40948620445237405
571,0.3951924351068154
572,0.4029009242041318
573,0.381180216911442
574,0.38997769702013124
575,0.4073036231516023
576,0.38532963635375655
577,0.399730870299923
578,0.38894964607155597
579,0.3799212791840572
580,0.4056577955094327
581,0.3900157040927098
582,0.3933578126223239
583,0.38130962275988367
584,0.40280499999953223
585,0.39584688524246514
586,0.3868850114182848
587,0.3786545138524713
588,0.39043798466248436
589,0.39469713752057356
590,0.3804279113250931
591,0.4004299824950335
592,0.385726068163622
593,0.40093875144423113
594,0.39414586315229994
595,0.39296675339517056
