,mae
141,0.6339393503962016
142,0.6355778364279007
143,0.6340754892014677
144,0.6345315915084839
145,0.6259036999966726
146,0.6222083908383489
147,0.6319006120127755
148,0.6266272237534026
149,0.6413843465700837
150,0.6310283113837758
151,0.6330911884859796
152,0.637040602817525
153,0.6375445082611124
154,0.634776649685556
155,0.6331649139779859
156,0.6314915933315156
157,0.6366982245937536
158,0.6358084836873102
159,0.6330950740374268
160,0.6314964290830621
161,0.6304261735870299
162,0.6321937272390089
163,0.635815565499619
164,0.6298542510547276
165,0.6367674939344735
166,0.6304055586429581
167,0.6356510265106567
168,0.641788520022237
169,0.6347945350068981
170,0.6378725636824498
171,0.6258871214461512
172,0.6368142570591365
173,0.6270829604918031
174,0.6341251586764204
175,0.6296984943711175
176,0.6325576145458521
177,0.6318005055986541
178,0.6332028672554778
179,0.6368206531883331
180,0.6323152877724939
181,0.6355205211826329
182,0.6341490642753047
183,0.6292129859320074
184,0.6345645181657087
185,0.6271891391182227
186,0.6248286132418407
187,0.6343089605133762
188,0.6378566986102191
189,0.632040029668382
190,0.6267258315038005
191,0.6307682599232213
192,0.634491416043456
193,0.6298967714461756
194,0.6323272356018177
195,0.6424085960340931
196,0.6336730306221967
197,0.6250882457436636
198,0.6356088481236867
199,0.6277816067584264
200,0.6205890191709575
201,0.6305791067906587
202,0.6342776102238549
203,0.6332382319426456
204,0.6402767230342876
205,0.6295531712915886
206,0.6342165553275867
207,0.6338621560592749
208,0.6354295952652511
209,0.6265308670148055
210,0.6341146499214342
211,0.6243413244991506
212,0.6293805020234634
213,0.628015316786839
214,0.6262427949262597
215,0.64165824642677
216,0.6293448495215157
217,0.6354466874673206
218,0.6261911208514876
219,0.6367963923156301
220,0.6306835313499269
221,0.6387505275200912
222,0.6273367860322999
223,0.6364872069618559
224,0.6297754696250241
225,0.6415591075155322
226,0.6294793016847621
227,0.6366509721732679
228,0.6286015243016961
229,0.6341870690759758
230,0.6302505801119737
231,0.6259660915193472
232,0.6229836383233291
233,0.6274505454234421
234,0.632492650629446
235,0.6316456007561083
236,0.6378596280685032
237,0.6357663004582707
238,0.6315054957135371
239,0.6289694301586113
240,0.6367575293237703
241,0.6356047522930698
242,0.6345399166735805
243,0.6404444432037447
244,0.6389276435215301
245,0.6263786175214804
246,0.6309219209668865
247,0.636615846536593
248,0.639622186506643
249,0.6298835769806547
250,0.627082892781942
251,0.6236398892460093
252,0.6335249899535679
253,0.6383014266915582
254,0.6424726661089601
255,0.6330124863631875
256,0.6288891305860566
257,0.6362807429591306
258,0.6286561677607323
259,0.6284446290682179
260,0.6368163190771268
261,0.6367451016772199
262,0.6315363755883436
263,0.6305839041728246
264,0.6309832359773563
265,0.6362160008679957
266,0.6323329770786201
267,0.6324869171506693
268,0.6245142733503276
269,0.6376005143716093
270,0.6235517717629327
271,0.6311879092553301
272,0.635217616219065
273,0.6324896709012978
274,0.6379720370876122
275,0.6301202388005845
276,0.6300420576520371
277,0.6409092828178299
278,0.6269423168923403
279,0.6271870419460569
280,0.6326148036229294
281,0.6288316865422269
282,0.6368451136326179
283,0.6245373868098668
284,0.6342464280239876
285,0.6287142365819225
286,0.6424321046383649
287,0.6342088535391885
288,0.6300720719156655
289,0.6371515748702419
290,0.6335548218022924
291,0.639859291486258
292,0.6413841665968458
293,0.6254184635454563
294,0.630124448671115
295,0.6290158442667068
296,0.6236672810195141
297,0.6267074830078032
