,mae
298,0.37851710203589456
299,0.3819898080008384
300,0.3843314804912814
301,0.38621577323603457
302,0.3871613081353738
303,0.38103103050782794
304,0.38485456601453044
305,0.3965207900182842
306,0.3853848954795707
307,0.38812537602394154
308,0.38841242553667893
309,0.3763395670954429
310,0.3810499182831547
311,0.387825845523024
312,0.37843649448219285
313,0.3805657999418185
314,0.37861905531151385
315,0.3806636765279272
316,0.37762842621226594
317,0.3868487292227662
318,0.3832735567218657
319,0.3899089585908433
320,0.382855804613263
321,0.3765565141636207
322,0.3865602980420004
323,0.38632048627206694
324,0.375432168456832
325,0.38946687539992525
326,0.383304711117811
327,0.38683041724392714
328,0.37779448417528677
329,0.37665011239651325
330,0.396478606985146
331,0.3767489386600814
332,0.3748102839092264
333,0.3828800768875989
334,0.38691760049631363
335,0.3842923574854673
336,0.37345152456891184
337,0.37886904680374356
338,0.38288737278765644
339,0.3922847804864796
340,0.38317725658046203
341,0.3909792149528266
342,0.38825990249186143
343,0.37944167310019533
344,0.3831295928455692
345,0.38809654206573146
346,0.3777730562340899
347,0.39026501699040217
348,0.3807538851732212
349,0.38671973923150454
350,0.39061815311388975
351,0.37945460139467363
352,0.3822650846973247
353,0.3904257395566784
354,0.38473025066137456
355,0.39304965680186016
356,0.37351389912028554
357,0.3833836680187653
358,0.3815547081523367
359,0.3764651581464218
360,0.3858106104990966
361,0.38060781504789754
362,0.38018474649856454
363,0.38064923867633155
364,0.38247042973946566
365,0.38043687734901316
366,0.3809142762491717
367,0.3771132106084163
368,0.38249317978836167
369,0.3786501483044391
370,0.38303359435503004
371,0.3786418954454453
372,0.38306719219942514
373,0.3871485584282123
374,0.37984506564552684
375,0.3811703504821406
376,0.3923414048416016
377,0.38247049055816984
378,0.38030096979587275
379,0.3837137094987708
380,0.37989922277630905
381,0.38204135543029993
382,0.3831575389868008
383,0.38760839143302295
384,0.3871680503972127
385,0.3811928315233892
386,0.3764481766819693
387,0.38432156536094875
388,0.3816815285362718
389,0.38383253393517586
390,0.3795660051159046
391,0.3907928176777664
392,0.3815515585599824
393,0.387459728477754
394,0.37885308210985774
395,0.3778132312225517
396,0.3888469350811741
397,0.38517268689005213
398,0.3867719531975387
399,0.3892195775344817
400,0.3852741204825532
401,0.3869286488993186
402,0.38433329522901466
403,0.38015392028867373
404,0.37918656121814787
405,0.38205053463895106
406,0.38563287615126013
407,0.3845029848675816
408,0.382670772145284
409,0.37987869014372444
410,0.38878102056279923
411,0.385108346739031
412,0.37353879124677153
413,0.38539379570915105
414,0.3807261601663191
415,0.383928239002167
416,0.37788522130571156
417,0.38636259889963975
418,0.3888294057809336
419,0.38179483250447943
420,0.3895924396812037
421,0.37857392414714996
422,0.37304552845663713
423,0.37390315453901063
424,0.3814769787382095
425,0.388492649552811
426,0.38150860436765976
427,0.38917132896304385
428,0.3896968371410485
429,0.37915408880558565
430,0.3829624733745524
431,0.3907699872089702
432,0.38323203363007424
433,0.38400065713525894
434,0.3801428427640278
435,0.37950991121617195
436,0.38102763160256875
437,0.3837319834717786
438,0.37747235536330276
439,0.3836977707945727
440,0.37409797497440855
441,0.3856355473395681
442,0.385314315016788
443,0.3852531348376027
444,0.38241461597845383
445,0.38356150554016333
446,0.38208489616014446
447,0.39424827616739305
448,0.38044624400299737
449,0.38024363797615296
450,0.38066260767527066
451,0.380020789231873
452,0.3709609748137495
453,0.37765312874021445
454,0.39292881868507795
455,0.38433706385735433
456,0.37815766555409924
457,0.3801500450327859
458,0.38446321989331733
459,0.38186948880023835
460,0.3800952172819089
461,0.3832725163944002
462,0.3797352278582533
463,0.38635094020325594
464,0.3851943796601327
465,0.3823387669252573
466,0.3795845444311641
467,0.38025157843894897
468,0.38950573784183085
469,0.3845246151010174
470,0.3838451597813755
471,0.3816992292621676
472,0.3848927262266065
473,0.382291400627603
474,0.3806153141041746
475,0.38896335894900325
476,0.38231323080078145
477,0.37771536834000385
478,0.37879282927366353
479,0.37955628452818674
480,0.3786772035107528
481,0.38690932664499056
482,0.3878321568732914
483,0.3832098690138243
484,0.3814765653336815
485,0.37396646767999564
486,0.38398483562266267
487,0.38448494308180575
488,0.3839226067225068
489,0.38072232164115344
490,0.38975081155887137
491,0.39376409045292426
492,0.39179690201926176
493,0.38776016582312534
494,0.38077807841749134
495,0.3876527141219787
496,0.38797845412726323
497,0.38899687902700697
498,0.38542464560266426
499,0.3757923767750041
500,0.3887303149720748
501,0.3835285444355311
502,0.3825916699225148
503,0.3835607072366817
504,0.3779196149578977
505,0.37554382415018966
506,0.383780451391954
507,0.38592483914829756
508,0.38530175995921595
509,0.38505312885649967
510,0.3844867348862903
511,0.39005164869319436
512,0.3914089347836242
513,0.38803516573459496
514,0.3897275629171745
515,0.38925405442513855
516,0.3772503949624013
517,0.38181638665978385
518,0.3833840169372413
519,0.38795691639412727
520,0.38188715374219584
521,0.3808379848903915
522,0.38623472231044986
523,0.38010605964735544
524,0.38065186747280805
525,0.38793794910377927
526,0.3914922459485321
527,0.3804742220238085
528,0.3767840504966307
529,0.38668343501299685
530,0.3851597459173628
531,0.38285805153074975
532,0.3853190697465598
533,0.38148445573856365
534,0.377060194343317
535,0.37978989501480337
536,0.38343872582547744
537,0.38110923870786984
538,0.3874196877235199
539,0.3793643718950338
540,0.38279954601103533
541,0.3845216418680325
542,0.38168732750615486
543,0.37407413943290924
544,0.38683974410911315
545,0.38128149794996136
546,0.3819451683019237
547,0.3878369438195051
548,0.38703818902363274
549,0.3765433547889345
550,0.38436817704361226
551,0.3823319510914305
552,0.3841457340716488
553,0.3885732622978619
554,0.3821114376583041
555,0.3855098225096677
556,0.3818905051895938
557,0.37950421434652076
558,0.3835345996054774
559,0.3769846105235018
560,0.39098704640036436
561,0.3813292644896968
562,0.3923549102709497
563,0.37883944239254996
564,0.38490121701260843
565,0.3810172700961814
566,0.3831112959794524
567,0.38354490117084167
568,0.3875204344827026
569,0.38860660769442223
570,0.38298806978523675
571,0.3937915888457154
572,0.3796134825246739
573,0.38198919904946127
574,0.3766821176639013
575,0.3774788255104872
576,0.37744732269583947
577,0.3808825326987298
578,0.38200881834816713
579,0.38170675872747234
580,0.38084514505747885
581,0.3866913780003783
582,0.38382515340252343
583,0.3799349870627859
584,0.3859306783896433
585,0.3782771225457444
586,0.38908184719345323
587,0.3769868246661104
588,0.3740521136125033
589,0.38632384119870045
590,0.38034532179377983
591,0.3838077106773621
592,0.3769939792632838
593,0.3825677109429834
594,0.38212754737731247
595,0.37051241265347823
596,0.3741325990155749
597,0.3832336186262391
598,0.38634304404003567
599,0.3771552895545197
600,0.38775929645572693
601,0.3827811555546285
602,0.3799472593384192
603,0.3811570701742946
604,0.3844907918225121
605,0.37889049693266674
606,0.3856468993803369
607,0.3788137590273504
608,0.38721482234193877
609,0.38406137088513553
610,0.38361359165021636
611,0.38309040058120786
612,0.38184093887083376
613,0.3806543401198456
